match_id,team,is_hsv,frame,simple_sync
DFL-MAT-J041UO,0,False,137133,0.7
DFL-MAT-J041UO,0,False,62576,0.5
DFL-MAT-J041UO,0,False,141083,0.7
DFL-MAT-J041UO,0,False,128333,0.5
DFL-MAT-J041UO,0,False,40951,0.5
DFL-MAT-J041UO,0,False,71826,0.7
DFL-MAT-J041UO,0,False,44326,0.5
DFL-MAT-J041UO,0,False,100758,0.9
DFL-MAT-J041UO,0,False,166783,0.6
DFL-MAT-J041UO,0,False,79201,0.6
DFL-MAT-J041UO,0,False,36001,0.8
DFL-MAT-J041UO,0,False,25776,0.7
DFL-MAT-J041UO,0,False,109908,0.7
DFL-MAT-J041UO,0,False,40301,1.0
DFL-MAT-J041UO,0,False,109783,0.6
DFL-MAT-J041UO,0,False,143308,0.9
DFL-MAT-J041UO,0,False,57526,0.6
DFL-MAT-J041UO,0,False,35676,0.5
DFL-MAT-J041UO,0,False,56626,0.6
DFL-MAT-J041UO,0,False,66726,0.9
DFL-MAT-J041UO,0,False,117758,0.6
DFL-MAT-J041UO,0,False,109633,1.0
DFL-MAT-J041UO,0,False,50901,0.5
DFL-MAT-J041UO,0,False,63501,0.9
DFL-MAT-J041UO,0,False,33576,0.9
DFL-MAT-J041UO,0,False,33326,0.9
DFL-MAT-J041UO,0,False,11776,0.7
DFL-MAT-J041UO,0,False,168758,0.9
DFL-MAT-J041UO,0,False,53951,0.9
DFL-MAT-J041UO,0,False,145808,0.6
DFL-MAT-J041UO,1,True,61701,0.7
DFL-MAT-J041UO,1,True,137733,0.8
DFL-MAT-J041UO,1,True,151483,0.6
DFL-MAT-J041UO,1,True,151608,0.6
DFL-MAT-J041UO,1,True,143658,0.5
DFL-MAT-J041UO,1,True,69801,0.7
DFL-MAT-J041UO,1,True,71326,0.6
DFL-MAT-J041UO,1,True,133108,1.0
DFL-MAT-J041UO,1,True,163958,0.9
DFL-MAT-J041UO,1,True,18526,1.0
DFL-MAT-J041UO,1,True,148083,0.6
DFL-MAT-J041UO,1,True,77376,0.9
DFL-MAT-J041UO,1,True,136758,0.7
DFL-MAT-J041UO,1,True,24701,0.5
DFL-MAT-J041UO,1,True,132733,0.6
DFL-MAT-J041UO,1,True,61326,0.6
DFL-MAT-J041UO,1,True,140108,0.5
DFL-MAT-J041UO,1,True,76251,1.0
DFL-MAT-J041UO,1,True,165133,1.0
DFL-MAT-J041UO,1,True,58701,0.8
DFL-MAT-J041UO,1,True,102058,1.0
DFL-MAT-J041UO,1,True,137233,0.9
