time_block,TPR,game_state
60-75,0.4401097352645219,leading
60-75,0.6512517361496178,leading
60-75,0.4218349925486613,leading
60-75,0.3796349065826305,leading
60-75,0.3695047376254909,leading
60-75,0.3469311131672066,leading
60-75,0.342245455948259,leading
60-75,0.4077475389013479,leading
60-75,0.4996029052040399,leading
60-75,0.3709099754743831,leading
60-75,0.4533857323946075,leading
60-75,0.2863863406209624,leading
60-75,0.2782825599477093,leading
60-75,0.3039982114720996,leading
60-75,0.3174012377741869,leading
60-75,0.3564202830447328,leading
60-75,0.2927653786726992,leading
60-75,0.2731320280604661,leading
60-75,0.2840202904295404,leading
60-75,0.2872817918645514,leading
60-75,0.2854609534259794,leading
60-75,0.2808938401722455,leading
60-75,0.2921539967910164,leading
60-75,0.4322477731283622,leading
60-75,0.5156949959606245,leading
60-75,0.4939285583330348,leading
60-75,0.7793373358707635,leading
60-75,0.4758393433048608,leading
60-75,0.3846147899698195,leading
60-75,0.7041464630563947,leading
60-75,0.5672026805881272,leading
60-75,0.4017440728942907,leading
60-75,0.4133296480974848,leading
60-75,0.443611181123944,leading
60-75,0.477359767727865,leading
60-75,0.3688315918483505,leading
60-75,0.267995148553283,leading
60-75,0.2745613813301498,leading
60-75,0.3070923927432941,leading
60-75,0.314803169268836,leading
60-75,0.2988047120021733,leading
60-75,0.2864498356435391,leading
60-75,0.2488398537174802,leading
60-75,0.2355684347427069,leading
60-75,0.3206350696483633,leading
60-75,0.3489453890355314,leading
60-75,0.3115954385775189,leading
60-75,0.2980024372918172,leading
60-75,0.4053876469389969,leading
60-75,0.4289760294242559,leading
60-75,0.5202624438304192,leading
60-75,0.380028713343284,leading
60-75,0.2597536186159315,leading
60-75,0.2714809687816713,leading
60-75,0.3149396166663978,leading
60-75,0.4228933019113485,leading
60-75,0.4004594240632286,leading
60-75,0.4489112765236558,leading
60-75,0.5279951773911095,leading
60-75,0.3887731255702754,leading
60-75,0.4271408049460901,leading
60-75,0.3558360453968362,leading
60-75,0.4447860193663682,leading
60-75,0.5556858983170294,leading
60-75,0.6713053819288299,leading
60-75,0.4745170097120316,leading
60-75,0.5337161439333039,leading
60-75,0.3074459585253424,leading
60-75,0.2056182243689339,leading
60-75,0.2699209479179821,leading
60-75,0.2873646934536872,leading
60-75,0.4986367979240889,leading
60-75,0.6338704668083696,leading
60-75,0.2748516850704848,leading
60-75,0.4784470212837484,leading
60-75,0.3735288012550125,leading
60-75,0.5259959644318808,leading
60-75,0.5063121522776768,leading
60-75,0.4452688865682069,leading
60-75,0.442312096260015,leading
60-75,0.4978009529849583,leading
60-75,0.4728368521661865,leading
60-75,0.4619786338096007,leading
60-75,0.415820390235105,leading
60-75,0.3771768416988887,leading
60-75,0.3831912607738909,leading
60-75,0.3612598942645204,leading
60-75,0.4548911476226838,leading
60-75,0.3923501197897512,leading
60-75,0.4001935968446014,leading
60-75,0.4534110350205976,leading
60-75,0.3629393956184878,leading
60-75,0.3688993225132493,leading
60-75,0.3563779914288558,leading
60-75,0.4426500756965902,leading
60-75,0.4790166597607062,leading
60-75,0.4815507009432987,leading
60-75,0.4899183155021408,leading
60-75,0.501840170025201,leading
60-75,0.3648657116440896,leading
60-75,0.3884630860958125,leading
60-75,0.3769091313850651,leading
60-75,0.3824698546520443,leading
60-75,0.3660590483230247,leading
60-75,0.4293438285654766,leading
60-75,0.4288373580032962,leading
60-75,0.4295769841970336,leading
60-75,0.4679008163454033,leading
60-75,0.4916856542951376,leading
60-75,0.5040195994796495,leading
60-75,0.5179592190380115,leading
60-75,0.5449328299546906,leading
60-75,0.6388281533874023,leading
60-75,0.5588007714046279,leading
60-75,0.5351095468297613,leading
60-75,0.357148182602292,leading
60-75,0.4512481718440432,leading
60-75,0.3945104103721087,leading
60-75,0.3191742283487293,leading
60-75,0.3040474429648042,leading
60-75,0.2786645475077394,leading
60-75,0.291104522315199,leading
60-75,0.3010391430407027,leading
60-75,0.2989618319939861,leading
60-75,0.315821018592715,leading
60-75,0.3299716583809307,leading
60-75,0.2828199946711902,leading
60-75,0.2464538885187808,leading
60-75,0.3334376037504019,leading
60-75,0.2764145505733337,leading
60-75,0.3030117806784029,leading
60-75,0.3575415527016682,leading
60-75,0.3474881753618951,leading
60-75,0.3559438948786155,leading
60-75,0.3587043209827249,leading
60-75,0.5240475857158465,leading
60-75,0.3670959199740646,leading
60-75,0.4217883120068185,leading
60-75,0.5243119624724921,leading
60-75,0.4100468332810549,leading
60-75,0.4532417773203934,leading
60-75,0.3797102748952467,leading
60-75,0.2563808927076352,leading
60-75,0.320875025665841,leading
60-75,0.3362132674888644,leading
60-75,0.3478196325331611,leading
60-75,0.35658015005936,leading
60-75,0.3441971587140806,leading
60-75,0.3216886476510069,leading
60-75,0.3689484474053085,leading
60-75,0.4870828712356398,leading
60-75,0.3171576900296291,leading
60-75,0.4262849166415647,leading
60-75,0.4448793940806244,leading
60-75,0.2712253299341127,leading
60-75,0.2604764435372923,leading
60-75,0.2272172974164482,leading
60-75,0.4135375464380211,leading
60-75,0.3037100350725897,leading
60-75,0.4773705379946689,leading
60-75,0.4088967971531327,leading
60-75,0.4109955413132564,leading
60-75,0.5145949005197785,leading
60-75,0.4124860294484024,leading
60-75,0.5452852030226938,leading
60-75,0.404798985051395,leading
60-75,0.5180870712645111,leading
60-75,0.5869981887945045,leading
60-75,0.3702029487919985,leading
60-75,0.4381462814504321,leading
60-75,0.4556397543907751,leading
60-75,0.4185080337997737,leading
60-75,0.4518935250728015,leading
60-75,0.4537732171623893,leading
60-75,0.4197929182497859,leading
60-75,0.5145018394897689,leading
60-75,0.3033775661337512,leading
60-75,0.3797966256249269,leading
60-75,0.3835351923342732,leading
60-75,0.3580966802731681,leading
60-75,0.5705539188272974,leading
60-75,0.3903063853370707,leading
60-75,0.385819790429169,leading
60-75,0.4995308543521915,leading
60-75,0.4209445490841542,leading
60-75,0.544292594963007,leading
60-75,0.5179092077547661,leading
60-75,0.4720659293767926,leading
60-75,0.4764897561828184,leading
60-75,0.4443281727057339,leading
60-75,0.4536539726871068,leading
60-75,0.6733959248212033,leading
60-75,0.3044030150669469,leading
60-75,0.3183344340642732,leading
60-75,0.335535445310215,leading
60-75,0.2985755244990024,leading
60-75,0.3599203027777179,leading
60-75,0.3277865688435422,leading
60-75,0.3622992018550827,leading
60-75,0.3671349237593851,leading
60-75,0.3734132514434423,leading
60-75,0.4118880546280807,leading
60-75,0.4601357144899528,leading
60-75,0.4959503176409393,leading
60-75,0.3356654217683919,leading
60-75,0.3808177749447772,leading
60-75,0.3365697098544736,leading
60-75,0.4660154490556899,leading
60-75,0.5044354224682903,leading
60-75,0.4479469852096617,leading
60-75,0.4273163080781486,leading
60-75,0.5488822504127733,leading
60-75,0.4173206842479378,leading
60-75,0.439745023040419,leading
60-75,0.3458628470631578,leading
60-75,0.3537867522285423,leading
60-75,0.3068297568568124,leading
60-75,0.3618531600909026,leading
60-75,0.4805486421394938,leading
60-75,0.274305591229537,leading
60-75,0.2942483035912887,leading
60-75,0.389576443077737,leading
60-75,0.3848449490114476,leading
60-75,0.4430228676068791,leading
60-75,0.4754640738218714,leading
60-75,0.5207495068670775,leading
60-75,0.4741258303190866,leading
60-75,0.3203776150645113,leading
60-75,0.3079437941010231,leading
60-75,0.4935553003109785,leading
60-75,0.5188560841183654,leading
60-75,0.4845852437681118,leading
60-75,0.434730024697643,leading
60-75,0.3631728247531444,leading
60-75,0.4125269310324357,leading
60-75,0.4597111604994514,leading
60-75,0.4610732217085578,leading
60-75,0.4471048593413408,leading
60-75,0.3407082082212468,leading
60-75,0.2896733110103804,leading
60-75,0.404345332346282,leading
60-75,0.3997678728482839,leading
60-75,0.3969670927172936,leading
60-75,0.3378961184790955,leading
60-75,0.388663460322164,leading
60-75,0.3732070026950444,leading
60-75,0.3715237022011595,leading
60-75,0.3409618861865463,leading
60-75,0.191375305276799,leading
60-75,0.2735709559520007,leading
60-75,0.2772860979953943,leading
60-75,0.4541260032190074,leading
60-75,0.4683143804447965,leading
60-75,0.4468761627330891,leading
60-75,0.2448302508430053,leading
60-75,0.262308517895471,leading
60-75,0.3393187771378633,leading
60-75,0.2715196597396991,leading
60-75,0.2167482511735053,leading
60-75,0.2512201306672311,leading
60-75,0.3216928641073925,leading
60-75,0.3025557732256092,leading
60-75,0.3860620733913751,leading
60-75,0.3179040041766994,leading
60-75,0.2918856992623174,leading
60-75,0.2842387059656068,leading
60-75,0.3448291309147939,leading
60-75,0.308791464386534,leading
60-75,0.3096270584205792,leading
60-75,0.2631277015889431,leading
60-75,0.2558647964822399,leading
60-75,0.2771321623448341,leading
60-75,0.1978345577082553,leading
60-75,0.270955683147806,leading
60-75,0.2125327689724265,leading
60-75,0.2170398084478854,leading
60-75,0.2215503767784322,leading
60-75,0.222883727915588,leading
60-75,0.2857992201086163,leading
60-75,0.1900695469212301,leading
60-75,0.1764911577752688,leading
60-75,0.149921522070053,leading
60-75,0.1979501252867772,leading
60-75,0.1590236381195869,leading
60-75,0.2137641348424834,leading
60-75,0.3123403614862505,leading
60-75,0.3250492694755044,leading
75-90,0.2890697686064752,leading
75-90,0.3275236714092877,leading
75-90,0.3330040032432181,leading
75-90,0.3752724910318731,leading
75-90,0.3626154650162164,leading
75-90,0.278739797182681,leading
75-90,0.2620106995351787,leading
75-90,0.2996358176557004,leading
75-90,0.4370656649877869,leading
75-90,0.687668804429874,leading
75-90,0.4967078700989369,leading
75-90,0.5691132990495006,leading
75-90,0.3205588752997412,leading
75-90,0.4194808522224845,leading
75-90,0.4409494242961424,leading
75-90,0.3961724538066863,leading
75-90,0.5855615936035983,leading
75-90,0.4125161676613477,leading
75-90,0.5216276033384714,leading
75-90,0.5275992243598759,leading
75-90,0.3746638381221037,leading
75-90,0.3174635123626655,leading
75-90,0.3539320857447002,leading
75-90,0.3865664299039165,leading
75-90,0.4468561032775209,leading
75-90,0.4473824256379389,leading
75-90,0.7275249333862008,leading
75-90,0.7229750686546244,leading
75-90,0.4623008536061787,leading
75-90,0.4390524779712496,leading
75-90,0.3631443565460665,leading
75-90,0.3188263469876484,leading
75-90,0.4282087451072507,leading
75-90,0.3879628059790719,leading
75-90,0.3525934812040223,leading
75-90,0.3086617070227638,leading
75-90,0.3104822328310521,leading
75-90,0.3886563660535453,leading
75-90,0.3481134381751032,leading
75-90,0.3464166997181009,leading
75-90,0.4000278980438728,leading
75-90,0.4239532361422386,leading
75-90,0.4518634897098195,leading
75-90,0.553697850792418,leading
75-90,0.5161723201789822,leading
75-90,0.5732635776984656,leading
75-90,0.5743208700841058,leading
75-90,0.8493671962782071,leading
75-90,0.5748351012499381,leading
75-90,0.5272163850173722,leading
75-90,0.4667542239296156,leading
75-90,0.566501350521599,leading
75-90,0.3205494240262785,leading
75-90,0.3181158263575087,leading
75-90,0.4196887685578405,leading
75-90,0.3692407297244455,leading
75-90,0.3718152488478662,leading
75-90,0.3592761360108958,leading
75-90,0.3876138269957652,leading
75-90,0.2992604977830103,leading
75-90,0.2782747978693015,leading
75-90,0.2769752991630177,leading
75-90,0.3433594707620179,leading
75-90,0.3851752412399215,leading
75-90,0.3815486462860059,leading
75-90,0.2976267941362883,leading
75-90,0.3703537638919097,leading
75-90,0.3546656456313528,leading
75-90,0.3841736839245259,leading
75-90,0.3694429625161369,leading
75-90,0.4593679329055664,leading
75-90,0.3178312779224703,leading
75-90,0.3042402663648744,leading
75-90,0.2521531794489206,leading
75-90,0.2761384273729617,leading
75-90,0.2900144490165733,leading
75-90,0.3573834580983457,leading
75-90,0.330515761789332,leading
75-90,0.3300362368504066,leading
75-90,0.2771449537423002,leading
75-90,0.344619330580599,leading
75-90,0.4103858188666192,leading
75-90,0.4747747074610454,leading
75-90,0.3455392666776358,leading
75-90,0.3951885136823088,leading
75-90,0.3638074825528716,leading
75-90,0.3656678222363429,leading
75-90,0.4521554409456347,leading
75-90,0.4580072627763976,leading
75-90,0.3753599652501275,leading
75-90,0.3663111888525242,leading
75-90,0.3745449049493414,leading
75-90,0.7017822981621452,leading
75-90,0.3753436671867678,leading
75-90,0.5057320548010271,leading
75-90,0.394986312355384,leading
75-90,0.2880446324008404,leading
75-90,0.2954304892884714,leading
75-90,0.3142036431062872,leading
75-90,0.3341355456721496,leading
75-90,0.316387416024715,leading
75-90,0.2693217527501231,leading
75-90,0.2696975623198644,leading
75-90,0.2938984781155981,leading
75-90,0.2189012275513787,leading
75-90,0.3722183317798666,leading
75-90,0.3930545641686894,leading
75-90,0.6681186316996081,leading
75-90,0.3773641925808919,leading
75-90,0.3133125405951529,leading
75-90,0.3585007637051374,leading
75-90,0.4076386803762755,leading
75-90,0.5115314583589651,leading
75-90,0.6606202891566697,leading
75-90,0.3684959443794068,leading
75-90,0.3278680736300953,leading
75-90,0.3048764265259521,leading
75-90,0.3902146375194913,leading
75-90,0.4349115703861994,leading
75-90,0.4134021001694263,leading
75-90,0.430787815721606,leading
75-90,0.3517138442643388,leading
75-90,0.3445014134696353,leading
75-90,0.3330840836215848,leading
75-90,0.3726468179230829,leading
75-90,0.5052643263418111,leading
75-90,0.4378443063999401,leading
75-90,0.3820491176958822,leading
75-90,0.4712016667555205,leading
75-90,0.4312001854615452,leading
75-90,0.3722273150937838,leading
75-90,0.3748584375414723,leading
75-90,0.3771396469489693,leading
75-90,0.3438194706277577,leading
75-90,0.3256689715331569,leading
75-90,0.3312275849765096,leading
75-90,0.3598971226616648,leading
75-90,0.362183271112203,leading
75-90,0.3210422124852479,leading
75-90,0.3627645340408749,leading
75-90,0.3524529044304444,leading
75-90,0.3719094934047803,leading
75-90,0.3372892671029314,leading
75-90,0.433295168430752,leading
75-90,0.5516011812913834,leading
75-90,0.5113793416435324,leading
75-90,0.6132404698161698,leading
75-90,0.4750503573860017,leading
75-90,0.4273732934537412,leading
75-90,0.3420401875132647,leading
75-90,0.4446778053813853,leading
75-90,0.4798238844881827,leading
75-90,0.348692712563494,leading
75-90,0.5186130375850374,leading
75-90,0.4515730353370959,leading
75-90,0.3084224379656595,leading
75-90,0.3198146296556431,leading
75-90,0.3961428109319235,leading
75-90,0.6371590630220342,leading
75-90,0.4776018628453358,leading
75-90,0.4483527989670309,leading
75-90,0.3857995411786065,leading
75-90,0.381648309849015,leading
75-90,0.2389593377567422,leading
75-90,0.2267052239900124,leading
75-90,0.3043074466170838,leading
75-90,0.2489453628306514,leading
75-90,0.2875007096124604,leading
75-90,0.2328302386938284,leading
75-90,0.2061575099721277,leading
75-90,0.2623197574228758,leading
75-90,0.2420340622584015,leading
75-90,0.3839214381853652,leading
75-90,0.3219696141239362,leading
75-90,0.3627431067258728,leading
75-90,0.2774729913720373,leading
75-90,0.3321847601936783,leading
75-90,0.2859774763182973,leading
75-90,0.3247997311773867,leading
75-90,0.316062405747864,leading
75-90,0.3486825170999341,leading
75-90,0.3053607660235188,leading
75-90,0.3507817660561741,leading
75-90,0.589532573202336,leading
75-90,0.4692497708319947,leading
75-90,0.6136366385769093,leading
75-90,0.6777599337814357,leading
75-90,0.3422103878819908,leading
75-90,0.3242841213121867,leading
75-90,0.4344380222639911,leading
75-90,0.4581302697633317,leading
75-90,0.4290781329622584,leading
75-90,0.253105673332819,leading
75-90,0.2602097991344349,leading
75-90,0.2155237471781904,leading
75-90,0.2293260658276878,leading
75-90,0.2959045327291186,leading
75-90,0.228872539223228,leading
75-90,0.2219529011299759,leading
75-90,0.3091429664824666,leading
75-90,0.2503880270233668,leading
75-90,0.276647146060417,leading
75-90,0.1995927303961846,leading
75-90,0.1898407617302433,leading
75-90,0.2078292181514944,leading
75-90,0.1821629718198971,leading
75-90,0.2071697366771943,leading
75-90,0.2046031106364328,leading
75-90,0.4838966942681904,leading
75-90,0.2676475281201451,leading
75-90,0.2544727411395758,leading
75-90,0.2686125012770599,leading
75-90,0.2221561491007415,leading
75-90,0.207743306021143,leading
75-90,0.1948971402790536,leading
75-90,0.1921534266130879,leading
75-90,0.2356891316424965,leading
75-90,0.2294348809887998,leading
75-90,0.2052122296111833,leading
75-90,0.2461918478091212,leading
75-90,0.2562114103324737,leading
75-90,0.2814377025450387,leading
75-90,0.2526799685216029,leading
75-90,0.2257107426256909,leading
75-90,0.3035391295010069,leading
75-90,0.4164154730163979,leading
75-90,0.3169895149158325,leading
75-90,0.2987913821592522,leading
75-90,0.3891367852411929,leading
75-90,0.3144265918582312,leading
75-90,0.3392440913704423,leading
75-90,0.3580875519339216,leading
75-90,0.3721272648546047,leading
75-90,0.4669813974798976,leading
75-90,0.462446891402709,leading
75-90,0.3473538647097433,leading
75-90,0.3418829888326755,leading
75-90,0.3809570281267224,leading
75-90,0.3687821783839788,leading
75-90,0.4508880739630636,leading
75-90,0.4399160457273517,leading
75-90,0.4115074703661064,leading
75-90,0.36155986803951,leading
75-90,0.3576986773613387,leading
75-90,0.3695738876596696,leading
75-90,0.4856342521252903,leading
75-90,0.5278763751772333,leading
75-90,0.2733039994371117,leading
75-90,0.4955314995228176,leading
75-90,0.3913494250747971,leading
75-90,0.5038265164868616,leading
75-90,0.7420841548970682,leading
75-90,0.4011544686240851,leading
75-90,0.2937141017327364,leading
75-90,0.4377232678530818,leading
75-90,0.4272889267694749,leading
75-90,0.2557125252429366,leading
75-90,0.2874757301603734,leading
75-90,0.2615786243213424,leading
75-90,0.2567929563173272,leading
75-90,0.2619565486110098,leading
75-90,0.2560382185693608,leading
75-90,0.2945591611254093,leading
75-90,0.282949902221236,leading
75-90,0.3432135940830343,leading
75-90,0.3424969286552438,leading
75-90,0.2982062425356518,leading
75-90,0.2982284487307506,leading
75-90,0.4280426543744853,leading
75-90,0.385871023495504,leading
75-90,0.4270535384862012,leading
75-90,0.4839530654875195,leading
75-90,0.5116615671559528,leading
75-90,0.5086100862880287,leading
75-90,0.460555121033524,leading
75-90,0.4902489440384621,leading
75-90,0.5027807971915347,leading
75-90,0.4525643149449441,leading
75-90,0.3779615653173983,leading
75-90,0.379082983758335,leading
75-90,0.2646807442945796,leading
75-90,0.2853546865969921,leading
75-90,0.3361601417584071,leading
75-90,0.492891593827338,leading
75-90,0.3220170978192256,leading
75-90,0.4329825154675441,leading
75-90,0.2924411382499361,leading
75-90,0.304957438811564,leading
75-90,0.314684544344208,leading
75-90,0.2803345532959083,leading
75-90,0.3100944501349746,leading
75-90,0.3397797573845497,leading
75-90,0.3971764359664115,leading
75-90,0.3901584627077523,leading
75-90,0.4062619718204814,leading
75-90,0.5402465859857992,leading
75-90,0.4336263100044369,leading
75-90,0.4609106204854464,leading
75-90,0.4017490242634212,leading
75-90,0.407025683033457,leading
75-90,0.3435689538445337,leading
75-90,0.3158466898563064,leading
75-90,0.2963650059743498,leading
75-90,0.397454889969458,leading
75-90,0.3683888831783755,leading
75-90,0.3183020349527382,leading
75-90,0.3648344054771143,leading
75-90,0.4034044533877357,leading
75-90,0.392626457510666,leading
75-90,0.3506992917929631,leading
75-90,0.4098702375259245,leading
75-90,0.3912869373117502,leading
75-90,0.4901802548744898,leading
75-90,0.4483046808968956,leading
75-90,0.3303096515831357,leading
75-90,0.3647790455142877,leading
75-90,0.5472619869191326,leading
75-90,0.2582315288769402,leading
75-90,0.2781201900621112,leading
75-90,0.2575860736907819,leading
75-90,0.290887630220712,leading
75-90,0.3052254031473926,leading
75-90,0.2452792192837528,leading
75-90,0.3590349006404346,leading
75-90,0.3799815538045284,leading
75-90,0.2892028490062016,leading
75-90,0.294310518435213,leading
75-90,0.3638030060833346,leading
75-90,0.4069480858420809,leading
75-90,0.3084891180813638,leading
75-90,0.274773558298102,leading
75-90,0.2810384861577474,leading
75-90,0.4104751204463167,leading
75-90,0.5028497702310897,leading
75-90,0.364959597645733,leading
75-90,0.3494299604541117,leading
75-90,0.3763768485957876,leading
75-90,0.5151143972334645,leading
75-90,0.3154553885931804,leading
75-90,0.407506252380377,leading
75-90,0.5538890172263914,leading
75-90,0.4626591790882657,leading
75-90,0.4481418879614847,leading
75-90,0.3384010314321256,leading
75-90,0.476148748892324,leading
75-90,0.3845180000407119,leading
75-90,0.4540861518885032,leading
75-90,0.3805357982697289,leading
75-90,0.3901093919392394,leading
75-90,0.3640509164518134,leading
75-90,0.4189741001705834,leading
75-90,0.3570110716746923,leading
75-90,0.4257842657768215,leading
75-90,0.5059285802151596,leading
75-90,0.4610761765298217,leading
75-90,0.5622020430197596,leading
75-90,0.5608455283380316,leading
75-90,0.356305007499819,leading
75-90,0.3877111788288138,leading
75-90,0.2809736224892544,leading
75-90,0.288192187445089,leading
75-90,0.2895160447271934,leading
75-90,0.2941104300055661,leading
75-90,0.4007435310092206,leading
75-90,0.3477197435263779,leading
75-90,0.3737828600440368,leading
75-90,0.3657857088085902,leading
75-90,0.4033365245887078,leading
75-90,0.4065829711976755,leading
75-90,0.4460581624642652,leading
75-90,0.4449443647757719,leading
75-90,0.6210247774990239,leading
75-90,0.3869554079509693,leading
90+,0.2893196735540497,leading
90+,0.3794117712743375,leading
90+,0.3564690819156857,leading
90+,0.2753036053147717,leading
90+,0.2942025595660149,leading
90+,0.2890976209336866,leading
90+,0.2848670351499528,leading
90+,0.2752033659999234,leading
90+,0.2572827942375683,leading
90+,0.2708430279070225,leading
90+,0.3271653200388068,leading
90+,0.3278119633695263,leading
90+,0.3079616227194696,leading
90+,0.341476885555625,leading
90+,0.4910856411502013,leading
90+,0.4065346542147516,leading
90+,0.4307105926086675,leading
90+,0.5358868152327659,leading
90+,0.4276702058603133,leading
90+,0.4902815496191743,leading
90+,0.6816729163088555,leading
90+,0.4648528881561488,leading
90+,0.4063113559369949,leading
90+,0.449804354550759,leading
90+,0.4272431232201713,leading
90+,0.5681837803082845,leading
90+,0.5577177181374058,leading
90+,0.5469376796350134,leading
90+,0.4147030636588108,leading
90+,0.4459452646267441,leading
90+,0.4037609314335696,leading
90+,0.3256082341467002,leading
90+,0.368209259282114,leading
90+,0.4812635677617681,leading
90+,0.4727627518248515,leading
90+,0.4337551003023165,leading
90+,0.4690146280436056,leading
90+,0.3223555233673124,leading
90+,0.3946793441287709,leading
90+,0.3076159844353099,leading
90+,0.2621696478471529,leading
90+,0.2801312406204219,leading
90+,0.4103193105918043,leading
90+,0.4588750417691862,leading
90+,0.3450296229693294,leading
90+,0.463240199702776,leading
90+,0.5456588242548399,leading
90+,0.5468744543534151,leading
90+,0.4060856400150113,leading
90+,0.3546008092281659,leading
90+,0.3180384297231184,leading
90+,0.2754922204087384,leading
90+,0.2822226406834439,leading
90+,0.3295341375682162,leading
90+,0.4329689518902464,leading
90+,0.4389737438239407,leading
90+,0.3069141697947464,leading
90+,0.2436257296553537,leading
90+,0.3134748274990261,leading
90+,0.3560117166621022,leading
90+,0.2806634066447272,leading
90+,0.4284567219584611,leading
90+,0.4959526987757794,leading
90+,0.3752663381805052,leading
90+,0.4062340919054664,leading
90+,0.3029894788126845,leading
90+,0.2910352130168268,leading
90+,0.2772891769609497,leading
90+,0.2234769937202997,leading
90+,0.2397669361246073,leading
90+,0.2416502104825219,leading
90+,0.2958813814994697,leading
90+,0.3410765908659719,leading
90+,0.2858772885420512,leading
90+,0.2819489457271812,leading
90+,0.3536103905258009,leading
90+,0.4307861255919761,leading
90+,0.4872282273254377,leading
90+,0.3581182539579882,leading
90+,0.3371856467652238,leading
90+,0.3287197180357964,leading
90+,0.3682482511294253,leading
90+,0.3701506543910439,leading
90+,0.3858773842992519,leading
90+,0.4617872840255498,leading
90+,0.5264661396626046,leading
90+,0.6653427316272804,leading
90+,0.4520902434636407,leading
90+,0.5213538246640101,leading
90+,0.4251481801700191,leading
90+,0.4236020509798736,leading
90+,0.4603405136651771,leading
90+,0.4365662976161748,leading
90+,0.466869356783175,leading
90+,0.4470321490360292,leading
90+,0.4217793662119231,leading
90+,0.4030205931351264,leading
90+,0.382526588983425,leading
90+,0.3996773564606163,leading
90+,0.4305401475730498,leading
90+,0.4550577244427821,leading
90+,0.4450591029844383,leading
90+,0.4509374779288119,leading
90+,0.3989795275741951,leading
90+,0.4186652007475287,leading
90+,0.4027300365491168,leading
90+,0.4239310347565667,leading
90+,0.3886773003793233,leading
90+,0.4433824541948822,leading
90+,0.3587523010426425,leading
90+,0.4294884285100714,leading
90+,0.3705349590078013,leading
90+,0.3908800220679451,leading
90+,0.5041076791857347,leading
90+,0.4420183432833531,leading
90+,0.3655486660069534,leading
90+,0.3972653424858988,leading
90+,0.3916486907532916,leading
90+,0.4739144415292377,leading
90+,0.4566001941718881,leading
90+,0.4381790161136726,leading
90+,0.525876501612069,leading
90+,0.3926789151056309,leading
90+,0.4603287150727538,leading
90+,0.3416675707292168,leading
90+,0.2349930103088319,leading
90+,0.2253580997321522,leading
90+,0.2997470545449877,leading
90+,0.2923004279650399,leading
90+,0.3275798885490568,leading
90+,0.5973926687150175,leading
90+,0.3021204836754684,leading
90+,0.5061964839125165,leading
90+,0.3158489885505277,leading
90+,0.3944524662740519,leading
90+,0.4716187806243332,leading
90+,0.5669411983916506,leading
90+,0.4559655812403726,leading
90+,0.3699778771121735,leading
90+,0.315003852046593,leading
90+,0.1983407402039002,leading
90+,0.1976782586241662,leading
90+,0.2345669551455601,leading
90+,0.2508083730407278,leading
90+,0.3408689084785235,leading
90+,0.3972053377350776,leading
90+,0.4798932629720905,leading
90+,0.4101723682277137,leading
90+,0.3914341063326696,leading
90+,0.2280543578378052,leading
90+,0.2064506119440918,leading
90+,0.2179078819434817,leading
90+,0.2792469678756719,leading
90+,0.2594765674021157,leading
90+,0.2810309784817101,leading
90+,0.2789525768529874,leading
90+,0.2913747249009346,leading
90+,0.3215231793725168,leading
90+,0.3340673021222294,leading
90+,0.3318839367257565,leading
90+,0.3441129193672019,leading
90+,0.3792396843462845,leading
90+,0.314549196111451,leading
90+,0.3382006789477855,leading
90+,0.3206891228066603,leading
90+,0.3154036450276991,leading
90+,0.4107361072868746,leading
90+,0.3129183366429358,leading
90+,0.4252377984454231,leading
90+,0.4315691602756913,leading
90+,0.4233788087090862,leading
90+,0.4256498824445955,leading
90+,0.4449954794848549,leading
90+,0.3460729585078172,leading
90+,0.3389104528561868,leading
90+,0.5718751742763688,leading
90+,0.4183687849278972,leading
90+,0.5421707870343909,leading
90+,0.3313893164740057,leading
90+,0.266985723785746,leading
90+,0.2158865872466431,leading
90+,0.2367696043655973,leading
90+,0.2340601270500624,leading
90+,0.2520855164436552,leading
90+,0.268369927610723,leading
90+,0.2559882682470525,leading
90+,0.2655142880653569,leading
90+,0.3227773215175967,leading
90+,0.266515986586674,leading
90+,0.2688022290635611,leading
90+,0.2718737812486984,leading
90+,0.3227544704712355,leading
90+,0.3450615408222354,leading
90+,0.2903122456551514,leading
90+,0.2878741366357574,leading
90+,0.2858752062257507,leading
90+,0.3024527721743344,leading
90+,0.2948969560143478,leading
90+,0.3722751340190869,leading
90+,0.3569286624157456,leading
90+,0.3697237079713613,leading
90+,0.3614696288860248,leading
90+,0.3673003696117154,leading
90+,0.3815401288969405,leading
90+,0.3324984210976261,leading
90+,0.2651616063020166,leading
90+,0.3685918811037371,leading
90+,0.3995201457250224,leading
90+,0.4061661949262647,leading
90+,0.3263431583436185,leading
90+,0.3723962190509272,leading
90+,0.316137129678767,leading
90+,0.3616543917438615,leading
90+,0.3698730353834035,leading
90+,0.3170283041779888,leading
90+,0.5443783905828992,leading
90+,0.4612018875075513,leading
90+,0.4045915840065167,leading
90+,0.3122929111883604,leading
90+,0.267048032260315,leading
90+,0.230722657661918,leading
90+,0.2379715253553374,leading
90+,0.2000995040101396,leading
90+,0.2395586580545909,leading
90+,0.1768766779671427,leading
90+,0.1869967632636451,leading
90+,0.2002728535882911,leading
90+,0.2172354491657719,leading
90+,0.2351117402271037,leading
90+,0.2309666006428652,leading
90+,0.3472644934658593,leading
90+,0.417580947901533,leading
90+,0.5734207176509739,leading
90+,0.4519075530671302,leading
