object_id,player_name,dimension,times_flagged,matches,side,confident,frames_present_total,mistakes_per_1000_frames
DFL-OBJ-J01U0S,Tidiam Diadie Stephan Gomis,pressure,38,1,opponent,False,828,45.89
DFL-OBJ-J01U0S,Tidiam Diadie Stephan Gomis,synchronization,113,1,opponent,False,828,136.47
DFL-OBJ-J01U5H,Lazar Jovanović,anticipation,35,1,opponent,False,181,193.37
DFL-OBJ-J01U5H,Lazar Jovanović,compactness,3,1,opponent,False,181,16.57
DFL-OBJ-J01U5H,Lazar Jovanović,lpc,44,1,opponent,False,181,243.09
DFL-OBJ-J01U5H,Lazar Jovanović,pos,6,1,opponent,False,181,33.15
DFL-OBJ-J01U5H,Lazar Jovanović,pressure,4,1,opponent,False,181,22.1
DFL-OBJ-J01U5H,Lazar Jovanović,synchronization,23,1,opponent,False,181,127.07
DFL-OBJ-J01U8K,Adam Daghim,anticipation,530,2,opponent,True,4484,118.2
DFL-OBJ-J01U8K,Adam Daghim,compactness,671,2,opponent,True,4484,149.64
DFL-OBJ-J01U8K,Adam Daghim,lpc,461,2,opponent,True,4484,102.81
DFL-OBJ-J01U8K,Adam Daghim,pos,128,2,opponent,True,4484,28.55
DFL-OBJ-J01U8K,Adam Daghim,pressure,133,2,opponent,True,4484,29.66
DFL-OBJ-J01U8K,Adam Daghim,synchronization,685,2,opponent,True,4484,152.77
DFL-OBJ-J01U8L,Conrad Harder Weibel Schandorf,anticipation,88,2,opponent,True,294,299.32
DFL-OBJ-J01U8L,Conrad Harder Weibel Schandorf,compactness,52,2,opponent,True,294,176.87
DFL-OBJ-J01U8L,Conrad Harder Weibel Schandorf,lpc,107,2,opponent,True,294,363.95
DFL-OBJ-J01U8L,Conrad Harder Weibel Schandorf,pos,27,2,opponent,True,294,91.84
DFL-OBJ-J01U8L,Conrad Harder Weibel Schandorf,pressure,15,2,opponent,True,294,51.02
DFL-OBJ-J01U8L,Conrad Harder Weibel Schandorf,synchronization,102,2,opponent,True,294,346.94
DFL-OBJ-J01UCR,Sebastian Söraas Sebulonsen,anticipation,271,2,opponent,True,2582,104.96
DFL-OBJ-J01UCR,Sebastian Söraas Sebulonsen,compactness,349,2,opponent,True,2582,135.17
DFL-OBJ-J01UCR,Sebastian Söraas Sebulonsen,lpc,146,2,opponent,True,2582,56.55
DFL-OBJ-J01UCR,Sebastian Söraas Sebulonsen,pos,11,2,opponent,True,2582,4.26
DFL-OBJ-J01UCR,Sebastian Söraas Sebulonsen,pressure,60,2,opponent,True,2582,23.24
DFL-OBJ-J01UCR,Sebastian Söraas Sebulonsen,synchronization,224,2,opponent,True,2582,86.75
DFL-OBJ-J01UD5,Lennart Karl,anticipation,382,2,opponent,True,2042,187.07
DFL-OBJ-J01UD5,Lennart Karl,compactness,358,2,opponent,True,2042,175.32
DFL-OBJ-J01UD5,Lennart Karl,lpc,305,2,opponent,True,2042,149.36
DFL-OBJ-J01UD5,Lennart Karl,pos,103,2,opponent,True,2042,50.44
DFL-OBJ-J01UD5,Lennart Karl,pressure,79,2,opponent,True,2042,38.69
DFL-OBJ-J01UD5,Lennart Karl,synchronization,195,2,opponent,True,2042,95.49
DFL-OBJ-J01UNL,Arthur Augusto de Matos Soares,anticipation,65,1,opponent,False,1053,61.73
DFL-OBJ-J01UNL,Arthur Augusto de Matos Soares,compactness,154,1,opponent,False,1053,146.25
DFL-OBJ-J01UNL,Arthur Augusto de Matos Soares,lpc,70,1,opponent,False,1053,66.48
DFL-OBJ-J01UNL,Arthur Augusto de Matos Soares,pos,20,1,opponent,False,1053,18.99
DFL-OBJ-J01UNL,Arthur Augusto de Matos Soares,pressure,36,1,opponent,False,1053,34.19
DFL-OBJ-J01UNL,Arthur Augusto de Matos Soares,synchronization,140,1,opponent,False,1053,132.95
DFL-OBJ-J01UP1,Jobe Samuel Patrick Bellingham,anticipation,382,2,opponent,True,5370,71.14
DFL-OBJ-J01UP1,Jobe Samuel Patrick Bellingham,compactness,70,2,opponent,True,5370,13.04
DFL-OBJ-J01UP1,Jobe Samuel Patrick Bellingham,lpc,501,2,opponent,True,5370,93.3
DFL-OBJ-J01UP1,Jobe Samuel Patrick Bellingham,pos,82,2,opponent,True,5370,15.27
DFL-OBJ-J01UP1,Jobe Samuel Patrick Bellingham,pressure,181,2,opponent,True,5370,33.71
DFL-OBJ-J01UP1,Jobe Samuel Patrick Bellingham,synchronization,363,2,opponent,True,5370,67.6
DFL-OBJ-J01US3,Eliesse Ben Seghir,anticipation,56,1,opponent,False,1053,53.18
DFL-OBJ-J01US3,Eliesse Ben Seghir,compactness,360,1,opponent,False,1053,341.88
DFL-OBJ-J01US3,Eliesse Ben Seghir,lpc,58,1,opponent,False,1053,55.08
DFL-OBJ-J01US3,Eliesse Ben Seghir,pos,38,1,opponent,False,1053,36.09
DFL-OBJ-J01US3,Eliesse Ben Seghir,pressure,31,1,opponent,False,1053,29.44
DFL-OBJ-J01US3,Eliesse Ben Seghir,synchronization,90,1,opponent,False,1053,85.47
DFL-OBJ-J01UYY,Kōta Takai,anticipation,20,1,opponent,False,373,53.62
DFL-OBJ-J01UYY,Kōta Takai,compactness,13,1,opponent,False,373,34.85
DFL-OBJ-J01UYY,Kōta Takai,lpc,16,1,opponent,False,373,42.9
DFL-OBJ-J01UYY,Kōta Takai,pos,1,1,opponent,False,373,2.68
DFL-OBJ-J01UYY,Kōta Takai,pressure,10,1,opponent,False,373,26.81
DFL-OBJ-J01UYY,Kōta Takai,synchronization,16,1,opponent,False,373,42.9
DFL-OBJ-J01VX4,Hugo Emanuel Larsson,anticipation,329,2,opponent,True,4400,74.77
DFL-OBJ-J01VX4,Hugo Emanuel Larsson,compactness,178,2,opponent,True,4400,40.45
DFL-OBJ-J01VX4,Hugo Emanuel Larsson,lpc,426,2,opponent,True,4400,96.82
DFL-OBJ-J01VX4,Hugo Emanuel Larsson,pos,63,2,opponent,True,4400,14.32
DFL-OBJ-J01VX4,Hugo Emanuel Larsson,pressure,168,2,opponent,True,4400,38.18
DFL-OBJ-J01VX4,Hugo Emanuel Larsson,synchronization,430,2,opponent,True,4400,97.73
DFL-OBJ-J01VYC,Livan Baha Burcu,anticipation,157,1,opponent,False,1074,146.18
DFL-OBJ-J01VYC,Livan Baha Burcu,compactness,68,1,opponent,False,1074,63.31
DFL-OBJ-J01VYC,Livan Baha Burcu,lpc,89,1,opponent,False,1074,82.87
DFL-OBJ-J01VYC,Livan Baha Burcu,pos,55,1,opponent,False,1074,51.21
DFL-OBJ-J01VYC,Livan Baha Burcu,pressure,58,1,opponent,False,1074,54.0
DFL-OBJ-J01VYC,Livan Baha Burcu,synchronization,111,1,opponent,False,1074,103.35
DFL-OBJ-J01VZA,Jovan Milošević,anticipation,435,1,opponent,False,1848,235.39
DFL-OBJ-J01VZA,Jovan Milošević,compactness,292,1,opponent,False,1848,158.01
DFL-OBJ-J01VZA,Jovan Milošević,lpc,315,1,opponent,False,1848,170.45
DFL-OBJ-J01VZA,Jovan Milošević,pos,92,1,opponent,False,1848,49.78
DFL-OBJ-J01VZA,Jovan Milošević,pressure,62,1,opponent,False,1848,33.55
DFL-OBJ-J01VZA,Jovan Milošević,synchronization,227,1,opponent,False,1848,122.84
DFL-OBJ-J01W5Q,Louis Oppie,anticipation,324,2,opponent,True,6194,52.31
DFL-OBJ-J01W5Q,Louis Oppie,compactness,1290,2,opponent,True,6194,208.27
DFL-OBJ-J01W5Q,Louis Oppie,lpc,290,2,opponent,True,6194,46.82
DFL-OBJ-J01W5Q,Louis Oppie,pos,43,2,opponent,True,6194,6.94
DFL-OBJ-J01W5Q,Louis Oppie,pressure,95,2,opponent,True,6194,15.34
DFL-OBJ-J01W5Q,Louis Oppie,synchronization,582,2,opponent,True,6194,93.96
DFL-OBJ-J01WS3,Ilyas Ansah,anticipation,1228,2,opponent,True,5646,217.5
DFL-OBJ-J01WS3,Ilyas Ansah,compactness,415,2,opponent,True,5646,73.5
DFL-OBJ-J01WS3,Ilyas Ansah,lpc,926,2,opponent,True,5646,164.01
DFL-OBJ-J01WS3,Ilyas Ansah,pos,477,2,opponent,True,5646,84.48
DFL-OBJ-J01WS3,Ilyas Ansah,pressure,351,2,opponent,True,5646,62.17
DFL-OBJ-J01WS3,Ilyas Ansah,synchronization,558,2,opponent,True,5646,98.83
DFL-OBJ-J01WX3,Johan Manzambi,anticipation,430,2,opponent,True,4375,98.29
DFL-OBJ-J01WX3,Johan Manzambi,compactness,134,2,opponent,True,4375,30.63
DFL-OBJ-J01WX3,Johan Manzambi,lpc,434,2,opponent,True,4375,99.2
DFL-OBJ-J01WX3,Johan Manzambi,pos,95,2,opponent,True,4375,21.71
DFL-OBJ-J01WX3,Johan Manzambi,pressure,148,2,opponent,True,4375,33.83
DFL-OBJ-J01WX3,Johan Manzambi,synchronization,391,2,opponent,True,4375,89.37
DFL-OBJ-J01XA7,Bruno Ifechukwu Ogbus,anticipation,169,1,opponent,False,2119,79.75
DFL-OBJ-J01XA7,Bruno Ifechukwu Ogbus,compactness,152,1,opponent,False,2119,71.73
DFL-OBJ-J01XA7,Bruno Ifechukwu Ogbus,lpc,64,1,opponent,False,2119,30.2
DFL-OBJ-J01XA7,Bruno Ifechukwu Ogbus,pos,7,1,opponent,False,2119,3.3
DFL-OBJ-J01XA7,Bruno Ifechukwu Ogbus,pressure,17,1,opponent,False,2119,8.02
DFL-OBJ-J01XA7,Bruno Ifechukwu Ogbus,synchronization,215,1,opponent,False,2119,101.46
DFL-OBJ-J01XEE,Farès Chaïbi,anticipation,125,1,opponent,False,1016,123.03
DFL-OBJ-J01XEE,Farès Chaïbi,compactness,85,1,opponent,False,1016,83.66
DFL-OBJ-J01XEE,Farès Chaïbi,lpc,118,1,opponent,False,1016,116.14
DFL-OBJ-J01XEE,Farès Chaïbi,pos,18,1,opponent,False,1016,17.72
DFL-OBJ-J01XEE,Farès Chaïbi,pressure,48,1,opponent,False,1016,47.24
DFL-OBJ-J01XEE,Farès Chaïbi,synchronization,104,1,opponent,False,1016,102.36
DFL-OBJ-J01XHG,Kristoffer Lund Hansen,anticipation,567,2,opponent,True,6340,89.43
DFL-OBJ-J01XHG,Kristoffer Lund Hansen,compactness,814,2,opponent,True,6340,128.39
DFL-OBJ-J01XHG,Kristoffer Lund Hansen,lpc,486,2,opponent,True,6340,76.66
DFL-OBJ-J01XHG,Kristoffer Lund Hansen,pos,66,2,opponent,True,6340,10.41
DFL-OBJ-J01XHG,Kristoffer Lund Hansen,pressure,175,2,opponent,True,6340,27.6
DFL-OBJ-J01XHG,Kristoffer Lund Hansen,synchronization,685,2,opponent,True,6340,108.04
DFL-OBJ-J01XKB,William Cole Campbell,anticipation,37,1,opponent,False,287,128.92
DFL-OBJ-J01XKB,William Cole Campbell,compactness,114,1,opponent,False,287,397.21
DFL-OBJ-J01XKB,William Cole Campbell,lpc,48,1,opponent,False,287,167.25
DFL-OBJ-J01XKB,William Cole Campbell,pos,5,1,opponent,False,287,17.42
DFL-OBJ-J01XKB,William Cole Campbell,pressure,8,1,opponent,False,287,27.87
DFL-OBJ-J01XKB,William Cole Campbell,synchronization,32,1,opponent,False,287,111.5
DFL-OBJ-J01YBZ,Noahkai Dominic Banks,anticipation,143,1,opponent,False,3191,44.81
DFL-OBJ-J01YBZ,Noahkai Dominic Banks,compactness,476,1,opponent,False,3191,149.17
DFL-OBJ-J01YBZ,Noahkai Dominic Banks,lpc,147,1,opponent,False,3191,46.07
DFL-OBJ-J01YBZ,Noahkai Dominic Banks,pos,15,1,opponent,False,3191,4.7
DFL-OBJ-J01YBZ,Noahkai Dominic Banks,pressure,50,1,opponent,False,3191,15.67
DFL-OBJ-J01YBZ,Noahkai Dominic Banks,synchronization,317,1,opponent,False,3191,99.34
DFL-OBJ-J01ZQD,Saïd El Mala,anticipation,645,2,opponent,True,3283,196.47
DFL-OBJ-J01ZQD,Saïd El Mala,compactness,635,2,opponent,True,3283,193.42
DFL-OBJ-J01ZQD,Saïd El Mala,lpc,394,2,opponent,True,3283,120.01
DFL-OBJ-J01ZQD,Saïd El Mala,pos,201,2,opponent,True,3283,61.22
DFL-OBJ-J01ZQD,Saïd El Mala,pressure,143,2,opponent,True,3283,43.56
DFL-OBJ-J01ZQD,Saïd El Mala,synchronization,351,2,opponent,True,3283,106.91
DFL-OBJ-J0208Z,Cameron Mitchel Puertas Castro,anticipation,883,2,opponent,True,6291,140.36
DFL-OBJ-J0208Z,Cameron Mitchel Puertas Castro,compactness,883,2,opponent,True,6291,140.36
DFL-OBJ-J0208Z,Cameron Mitchel Puertas Castro,lpc,884,2,opponent,True,6291,140.52
DFL-OBJ-J0208Z,Cameron Mitchel Puertas Castro,pos,239,2,opponent,True,6291,37.99
DFL-OBJ-J0208Z,Cameron Mitchel Puertas Castro,pressure,259,2,opponent,True,6291,41.17
DFL-OBJ-J0208Z,Cameron Mitchel Puertas Castro,synchronization,666,2,opponent,True,6291,105.87
DFL-OBJ-J020ID,Luca Reggiani,anticipation,52,1,opponent,False,1424,36.52
DFL-OBJ-J020ID,Luca Reggiani,compactness,93,1,opponent,False,1424,65.31
DFL-OBJ-J020ID,Luca Reggiani,lpc,46,1,opponent,False,1424,32.3
DFL-OBJ-J020ID,Luca Reggiani,pos,6,1,opponent,False,1424,4.21
DFL-OBJ-J020ID,Luca Reggiani,pressure,18,1,opponent,False,1424,12.64
DFL-OBJ-J020ID,Luca Reggiani,synchronization,114,1,opponent,False,1424,80.06
DFL-OBJ-J020KQ,Leopold Querfeld,anticipation,332,2,opponent,True,7237,45.88
DFL-OBJ-J020KQ,Leopold Querfeld,compactness,70,2,opponent,True,7237,9.67
DFL-OBJ-J020KQ,Leopold Querfeld,lpc,348,2,opponent,True,7237,48.09
DFL-OBJ-J020KQ,Leopold Querfeld,pos,17,2,opponent,True,7237,2.35
DFL-OBJ-J020KQ,Leopold Querfeld,pressure,112,2,opponent,True,7237,15.48
DFL-OBJ-J020KQ,Leopold Querfeld,synchronization,416,2,opponent,True,7237,57.48
DFL-OBJ-J020YN,Marco Grüll,anticipation,537,2,opponent,True,4711,113.99
DFL-OBJ-J020YN,Marco Grüll,compactness,543,2,opponent,True,4711,115.26
DFL-OBJ-J020YN,Marco Grüll,lpc,523,2,opponent,True,4711,111.02
DFL-OBJ-J020YN,Marco Grüll,pos,163,2,opponent,True,4711,34.6
DFL-OBJ-J020YN,Marco Grüll,pressure,116,2,opponent,True,4711,24.62
DFL-OBJ-J020YN,Marco Grüll,synchronization,455,2,opponent,True,4711,96.58
DFL-OBJ-J02110,Albian Hajdari,anticipation,285,2,opponent,True,5723,49.8
DFL-OBJ-J02110,Albian Hajdari,compactness,747,2,opponent,True,5723,130.53
DFL-OBJ-J02110,Albian Hajdari,lpc,271,2,opponent,True,5723,47.35
DFL-OBJ-J02110,Albian Hajdari,pos,29,2,opponent,True,5723,5.07
DFL-OBJ-J02110,Albian Hajdari,pressure,72,2,opponent,True,5723,12.58
DFL-OBJ-J02110,Albian Hajdari,synchronization,492,2,opponent,True,5723,85.97
DFL-OBJ-J021AR,Martijn Kaars,anticipation,485,2,opponent,True,2334,207.8
DFL-OBJ-J021AR,Martijn Kaars,compactness,559,2,opponent,True,2334,239.5
DFL-OBJ-J021AR,Martijn Kaars,lpc,496,2,opponent,True,2334,212.51
DFL-OBJ-J021AR,Martijn Kaars,pos,239,2,opponent,True,2334,102.4
DFL-OBJ-J021AR,Martijn Kaars,pressure,128,2,opponent,True,2334,54.84
DFL-OBJ-J021AR,Martijn Kaars,synchronization,430,2,opponent,True,2334,184.23
DFL-OBJ-J021B9,Nikolas Konrad Veratschnig,anticipation,91,2,opponent,True,1746,52.12
DFL-OBJ-J021B9,Nikolas Konrad Veratschnig,compactness,287,2,opponent,True,1746,164.38
DFL-OBJ-J021B9,Nikolas Konrad Veratschnig,lpc,87,2,opponent,True,1746,49.83
DFL-OBJ-J021B9,Nikolas Konrad Veratschnig,pos,20,2,opponent,True,1746,11.45
DFL-OBJ-J021B9,Nikolas Konrad Veratschnig,pressure,32,2,opponent,True,1746,18.33
DFL-OBJ-J021B9,Nikolas Konrad Veratschnig,synchronization,174,2,opponent,True,1746,99.66
DFL-OBJ-J021EE,Kaishu Sano,anticipation,415,2,opponent,True,5730,72.43
DFL-OBJ-J021EE,Kaishu Sano,compactness,11,2,opponent,True,5730,1.92
DFL-OBJ-J021EE,Kaishu Sano,lpc,545,2,opponent,True,5730,95.11
DFL-OBJ-J021EE,Kaishu Sano,pos,92,2,opponent,True,5730,16.06
DFL-OBJ-J021EE,Kaishu Sano,pressure,183,2,opponent,True,5730,31.94
DFL-OBJ-J021EE,Kaishu Sano,synchronization,479,2,opponent,True,5730,83.6
DFL-OBJ-J021ET,Mohamed El Amine Amoura,anticipation,580,2,opponent,True,3158,183.66
DFL-OBJ-J021ET,Mohamed El Amine Amoura,compactness,671,2,opponent,True,3158,212.48
DFL-OBJ-J021ET,Mohamed El Amine Amoura,lpc,450,2,opponent,True,3158,142.5
DFL-OBJ-J021ET,Mohamed El Amine Amoura,pos,178,2,opponent,True,3158,56.36
DFL-OBJ-J021ET,Mohamed El Amine Amoura,pressure,127,2,opponent,True,3158,40.22
DFL-OBJ-J021ET,Mohamed El Amine Amoura,synchronization,308,2,opponent,True,3158,97.53
DFL-OBJ-J021YE,Arthur Largura Chaves,anticipation,164,1,opponent,False,3114,52.67
DFL-OBJ-J021YE,Arthur Largura Chaves,compactness,120,1,opponent,False,3114,38.54
DFL-OBJ-J021YE,Arthur Largura Chaves,lpc,176,1,opponent,False,3114,56.52
DFL-OBJ-J021YE,Arthur Largura Chaves,pos,13,1,opponent,False,3114,4.17
DFL-OBJ-J021YE,Arthur Largura Chaves,pressure,48,1,opponent,False,3114,15.41
DFL-OBJ-J021YE,Arthur Largura Chaves,synchronization,297,1,opponent,False,3114,95.38
DFL-OBJ-J021ZE,Andrej Ilić,anticipation,1529,2,opponent,True,7237,211.28
DFL-OBJ-J021ZE,Andrej Ilić,compactness,1700,2,opponent,True,7237,234.9
DFL-OBJ-J021ZE,Andrej Ilić,lpc,1159,2,opponent,True,7237,160.15
DFL-OBJ-J021ZE,Andrej Ilić,pos,512,2,opponent,True,7237,70.75
DFL-OBJ-J021ZE,Andrej Ilić,pressure,349,2,opponent,True,7237,48.22
DFL-OBJ-J021ZE,Andrej Ilić,synchronization,867,2,opponent,True,7237,119.8
DFL-OBJ-J0231Z,Bazoumana Toure,anticipation,513,2,opponent,True,4563,112.43
DFL-OBJ-J0231Z,Bazoumana Toure,compactness,996,2,opponent,True,4563,218.28
DFL-OBJ-J0231Z,Bazoumana Toure,lpc,458,2,opponent,True,4563,100.37
DFL-OBJ-J0231Z,Bazoumana Toure,pos,145,2,opponent,True,4563,31.78
DFL-OBJ-J0231Z,Bazoumana Toure,pressure,131,2,opponent,True,4563,28.71
DFL-OBJ-J0231Z,Bazoumana Toure,synchronization,448,2,opponent,True,4563,98.18
DFL-OBJ-J02324,Daniel Jonathan Svensson,anticipation,341,2,opponent,True,4527,75.33
DFL-OBJ-J02324,Daniel Jonathan Svensson,compactness,695,2,opponent,True,4527,153.52
DFL-OBJ-J02324,Daniel Jonathan Svensson,lpc,347,2,opponent,True,4527,76.65
DFL-OBJ-J02324,Daniel Jonathan Svensson,pos,74,2,opponent,True,4527,16.35
DFL-OBJ-J02324,Daniel Jonathan Svensson,pressure,153,2,opponent,True,4527,33.8
DFL-OBJ-J02324,Daniel Jonathan Svensson,synchronization,531,2,opponent,True,4527,117.3
DFL-OBJ-J0244R,Ricky-Jade Jones,anticipation,357,1,opponent,False,1640,217.68
DFL-OBJ-J0244R,Ricky-Jade Jones,compactness,442,1,opponent,False,1640,269.51
DFL-OBJ-J0244R,Ricky-Jade Jones,lpc,273,1,opponent,False,1640,166.46
DFL-OBJ-J0244R,Ricky-Jade Jones,pos,127,1,opponent,False,1640,77.44
DFL-OBJ-J0244R,Ricky-Jade Jones,pressure,66,1,opponent,False,1640,40.24
DFL-OBJ-J0244R,Ricky-Jade Jones,synchronization,233,1,opponent,False,1640,142.07
DFL-OBJ-J0244U,Ayoube Amaimouni-Echghouyab,anticipation,58,1,opponent,False,612,94.77
DFL-OBJ-J0244U,Ayoube Amaimouni-Echghouyab,compactness,63,1,opponent,False,612,102.94
DFL-OBJ-J0244U,Ayoube Amaimouni-Echghouyab,lpc,59,1,opponent,False,612,96.41
DFL-OBJ-J0244U,Ayoube Amaimouni-Echghouyab,pos,3,1,opponent,False,612,4.9
DFL-OBJ-J0244U,Ayoube Amaimouni-Echghouyab,pressure,7,1,opponent,False,612,11.44
DFL-OBJ-J0244U,Ayoube Amaimouni-Echghouyab,synchronization,72,1,opponent,False,612,117.65
DFL-OBJ-J0244Y,Leon Avdullahu,anticipation,457,2,opponent,True,5723,79.85
DFL-OBJ-J0244Y,Leon Avdullahu,compactness,74,2,opponent,True,5723,12.93
DFL-OBJ-J0244Y,Leon Avdullahu,lpc,511,2,opponent,True,5723,89.29
DFL-OBJ-J0244Y,Leon Avdullahu,pos,61,2,opponent,True,5723,10.66
DFL-OBJ-J0244Y,Leon Avdullahu,pressure,168,2,opponent,True,5723,29.36
DFL-OBJ-J0244Y,Leon Avdullahu,synchronization,502,2,opponent,True,5723,87.72
DFL-OBJ-J0244Z,Adam Kölle,anticipation,46,1,opponent,False,562,81.85
DFL-OBJ-J0244Z,Adam Kölle,lpc,59,1,opponent,False,562,104.98
DFL-OBJ-J0244Z,Adam Kölle,pos,7,1,opponent,False,562,12.46
DFL-OBJ-J0244Z,Adam Kölle,pressure,17,1,opponent,False,562,30.25
DFL-OBJ-J0244Z,Adam Kölle,synchronization,59,1,opponent,False,562,104.98
DFL-OBJ-J02452,Mathias Pereira Lage,anticipation,677,2,opponent,True,4815,140.6
DFL-OBJ-J02452,Mathias Pereira Lage,compactness,622,2,opponent,True,4815,129.18
DFL-OBJ-J02452,Mathias Pereira Lage,lpc,697,2,opponent,True,4815,144.76
DFL-OBJ-J02452,Mathias Pereira Lage,pos,224,2,opponent,True,4815,46.52
DFL-OBJ-J02452,Mathias Pereira Lage,pressure,200,2,opponent,True,4815,41.54
DFL-OBJ-J02452,Mathias Pereira Lage,synchronization,602,2,opponent,True,4815,125.03
DFL-OBJ-J02471,Vinicius de Souza Costa,anticipation,333,2,opponent,True,5256,63.36
DFL-OBJ-J02471,Vinicius de Souza Costa,compactness,35,2,opponent,True,5256,6.66
DFL-OBJ-J02471,Vinicius de Souza Costa,lpc,406,2,opponent,True,5256,77.25
DFL-OBJ-J02471,Vinicius de Souza Costa,pos,42,2,opponent,True,5256,7.99
DFL-OBJ-J02471,Vinicius de Souza Costa,pressure,168,2,opponent,True,5256,31.96
DFL-OBJ-J02471,Vinicius de Souza Costa,synchronization,540,2,opponent,True,5256,102.74
DFL-OBJ-J0248A,Andréas William Edwin Hountondji,anticipation,404,1,opponent,False,2220,181.98
DFL-OBJ-J0248A,Andréas William Edwin Hountondji,compactness,398,1,opponent,False,2220,179.28
DFL-OBJ-J0248A,Andréas William Edwin Hountondji,lpc,363,1,opponent,False,2220,163.51
DFL-OBJ-J0248A,Andréas William Edwin Hountondji,pos,124,1,opponent,False,2220,55.86
DFL-OBJ-J0248A,Andréas William Edwin Hountondji,pressure,115,1,opponent,False,2220,51.8
DFL-OBJ-J0248A,Andréas William Edwin Hountondji,synchronization,395,1,opponent,False,2220,177.93
DFL-OBJ-J024A2,Christian Michel Kofane,anticipation,619,1,opponent,False,2683,230.71
DFL-OBJ-J024A2,Christian Michel Kofane,compactness,464,1,opponent,False,2683,172.94
DFL-OBJ-J024A2,Christian Michel Kofane,lpc,398,1,opponent,False,2683,148.34
DFL-OBJ-J024A2,Christian Michel Kofane,pos,88,1,opponent,False,2683,32.8
DFL-OBJ-J024A2,Christian Michel Kofane,pressure,76,1,opponent,False,2683,28.33
DFL-OBJ-J024A2,Christian Michel Kofane,synchronization,297,1,opponent,False,2683,110.7
DFL-OBJ-J024CC,Yan Diomande,anticipation,385,2,opponent,True,3593,107.15
DFL-OBJ-J024CC,Yan Diomande,compactness,1003,2,opponent,True,3593,279.15
DFL-OBJ-J024CC,Yan Diomande,lpc,369,2,opponent,True,3593,102.7
DFL-OBJ-J024CC,Yan Diomande,pos,111,2,opponent,True,3593,30.89
DFL-OBJ-J024CC,Yan Diomande,pressure,120,2,opponent,True,3593,33.4
DFL-OBJ-J024CC,Yan Diomande,synchronization,419,2,opponent,True,3593,116.62
DFL-OBJ-J024FD,José María Andrés Baixauli,anticipation,418,2,opponent,True,4405,94.89
DFL-OBJ-J024FD,José María Andrés Baixauli,compactness,23,2,opponent,True,4405,5.22
DFL-OBJ-J024FD,José María Andrés Baixauli,lpc,481,2,opponent,True,4405,109.19
DFL-OBJ-J024FD,José María Andrés Baixauli,pos,59,2,opponent,True,4405,13.39
DFL-OBJ-J024FD,José María Andrés Baixauli,pressure,135,2,opponent,True,4405,30.65
DFL-OBJ-J024FD,José María Andrés Baixauli,synchronization,418,2,opponent,True,4405,94.89
DFL-OBJ-J024J2,Aarón Anselmino,anticipation,14,1,opponent,False,254,55.12
DFL-OBJ-J024J2,Aarón Anselmino,lpc,15,1,opponent,False,254,59.06
DFL-OBJ-J024J2,Aarón Anselmino,pos,3,1,opponent,False,254,11.81
DFL-OBJ-J024J2,Aarón Anselmino,pressure,6,1,opponent,False,254,23.62
DFL-OBJ-J024J2,Aarón Anselmino,synchronization,24,1,opponent,False,254,94.49
DFL-OBJ-J024K2,Yannik Wagner,anticipation,53,1,opponent,False,562,94.31
DFL-OBJ-J024K2,Yannik Wagner,compactness,98,1,opponent,False,562,174.38
DFL-OBJ-J024K2,Yannik Wagner,lpc,58,1,opponent,False,562,103.2
DFL-OBJ-J024K2,Yannik Wagner,pos,15,1,opponent,False,562,26.69
DFL-OBJ-J024K2,Yannik Wagner,pressure,24,1,opponent,False,562,42.7
DFL-OBJ-J024K2,Yannik Wagner,synchronization,67,1,opponent,False,562,119.22
DFL-OBJ-J024LV,Rômulo José Cardoso da Cruz,anticipation,1007,2,opponent,True,5261,191.41
DFL-OBJ-J024LV,Rômulo José Cardoso da Cruz,compactness,865,2,opponent,True,5261,164.42
DFL-OBJ-J024LV,Rômulo José Cardoso da Cruz,lpc,976,2,opponent,True,5261,185.52
DFL-OBJ-J024LV,Rômulo José Cardoso da Cruz,pos,361,2,opponent,True,5261,68.62
DFL-OBJ-J024LV,Rômulo José Cardoso da Cruz,pressure,264,2,opponent,True,5261,50.18
DFL-OBJ-J024LV,Rômulo José Cardoso da Cruz,synchronization,870,2,opponent,True,5261,165.37
DFL-OBJ-J024SS,Ignacio Ezequiel Agustín Fernández Carballo,anticipation,21,1,opponent,False,215,97.67
DFL-OBJ-J024SS,Ignacio Ezequiel Agustín Fernández Carballo,compactness,10,1,opponent,False,215,46.51
DFL-OBJ-J024SS,Ignacio Ezequiel Agustín Fernández Carballo,lpc,31,1,opponent,False,215,144.19
DFL-OBJ-J024SS,Ignacio Ezequiel Agustín Fernández Carballo,pos,9,1,opponent,False,215,41.86
DFL-OBJ-J024SS,Ignacio Ezequiel Agustín Fernández Carballo,pressure,9,1,opponent,False,215,41.86
DFL-OBJ-J024SS,Ignacio Ezequiel Agustín Fernández Carballo,synchronization,46,1,opponent,False,215,213.95
DFL-OBJ-J024SW,Jenson Seelt,anticipation,199,1,opponent,False,3420,58.19
DFL-OBJ-J024SW,Jenson Seelt,compactness,27,1,opponent,False,3420,7.89
DFL-OBJ-J024SW,Jenson Seelt,lpc,143,1,opponent,False,3420,41.81
DFL-OBJ-J024SW,Jenson Seelt,pos,5,1,opponent,False,3420,1.46
DFL-OBJ-J024SW,Jenson Seelt,pressure,25,1,opponent,False,3420,7.31
