match_id,team,restart_type,TPR
DFL-MAT-J041UB,1,throw_in,0.4093889066062207
DFL-MAT-J041UB,0,goal_kick,0.4063481900916041
DFL-MAT-J041UB,0,goal_kick,0.4725562072294842
DFL-MAT-J041UB,0,goal_kick,0.4505270642985388
DFL-MAT-J041UB,0,goal_kick,0.5661392016168971
DFL-MAT-J041UB,1,goal_kick,0.3803247885217032
DFL-MAT-J041UB,1,goal_kick,0.3438962385088843
DFL-MAT-J041UB,1,throw_in,0.3034606729589169
DFL-MAT-J041UB,1,throw_in,0.3405857948348803
DFL-MAT-J041UB,0,throw_in,0.4509795226721808
DFL-MAT-J041UB,0,throw_in,0.4052878017459398
DFL-MAT-J041UB,0,throw_in,0.4084991509721885
DFL-MAT-J041UB,0,throw_in,0.3105538980373289
DFL-MAT-J041UB,0,throw_in,0.4297792688634106
DFL-MAT-J041UN,1,throw_in,0.1768801898777301
DFL-MAT-J041UN,1,throw_in,0.2486637676575852
DFL-MAT-J041UN,1,throw_in,0.343825894177007
DFL-MAT-J041UN,1,throw_in,0.3718069963227189
DFL-MAT-J041UN,1,throw_in,0.4479083647438587
DFL-MAT-J041UN,0,goal_kick,0.31180372103954
DFL-MAT-J041UN,0,goal_kick,0.284397664882672
DFL-MAT-J041UN,0,goal_kick,0.2105979725801221
DFL-MAT-J041UN,0,goal_kick,0.1768120637741573
DFL-MAT-J041UN,0,goal_kick,0.2713497898496157
DFL-MAT-J041UN,0,throw_in,0.3808984599774015
DFL-MAT-J041UN,0,throw_in,0.3664172259638393
DFL-MAT-J041UN,0,throw_in,0.5198634223304129
DFL-MAT-J041UN,0,throw_in,0.4520400171661931
DFL-MAT-J041UN,1,throw_in,0.3575227330005851
DFL-MAT-J041UN,1,throw_in,0.4822763467899649
DFL-MAT-J041UN,1,goal_kick,0.2424736977899938
DFL-MAT-J041UN,1,goal_kick,0.2723551864404849
DFL-MAT-J041UN,1,goal_kick,0.3273840089268436
DFL-MAT-J041UN,1,corner,0.453703945909313
DFL-MAT-J041UN,1,corner,0.6397181762511683
DFL-MAT-J041UN,1,corner,0.5557376271240307
DFL-MAT-J041UN,0,throw_in,0.384845251607922
DFL-MAT-J041UN,0,throw_in,0.3143741205017158
DFL-MAT-J041UN,0,throw_in,0.3610771831758055
DFL-MAT-J041UN,0,throw_in,0.3635546099537519
DFL-MAT-J041UN,0,throw_in,0.346347903156351
DFL-MAT-J041UN,0,throw_in,0.3706525535842191
DFL-MAT-J041UN,0,throw_in,0.5965219651759976
DFL-MAT-J041UN,1,throw_in,0.469734792576303
DFL-MAT-J041UN,1,throw_in,0.562839501252384
DFL-MAT-J041UN,0,goal_kick,0.2686254491659021
DFL-MAT-J041UN,0,goal_kick,0.2465622807111004
DFL-MAT-J041UN,0,goal_kick,0.3468625138812209
DFL-MAT-J041UN,0,goal_kick,0.3515371471263541
DFL-MAT-J041UN,0,goal_kick,0.3559899783703774
DFL-MAT-J041UN,0,throw_in,0.227232073304008
DFL-MAT-J041UN,0,throw_in,0.2513515979322233
DFL-MAT-J041UN,0,throw_in,0.3584742130252634
DFL-MAT-J041UN,0,throw_in,0.2695406528761137
DFL-MAT-J041UN,0,throw_in,0.2323990713719004
DFL-MAT-J041UN,0,corner,0.6174076838782233
DFL-MAT-J041UN,0,throw_in,0.357469770293744
DFL-MAT-J041UN,0,throw_in,0.3350495838212924
DFL-MAT-J041UN,0,throw_in,0.3690468970777033
DFL-MAT-J041UN,0,throw_in,0.3812247451190294
DFL-MAT-J041UN,0,throw_in,0.4668880182991078
DFL-MAT-J041UN,1,throw_in,0.3309594236882383
DFL-MAT-J041UN,1,throw_in,0.3448716299527198
DFL-MAT-J041UN,1,throw_in,0.3475621294306715
DFL-MAT-J041UN,1,throw_in,0.3618061012276019
DFL-MAT-J041UN,1,throw_in,0.3517695715456182
DFL-MAT-J041UN,0,throw_in,0.3377560481078262
DFL-MAT-J041UN,0,throw_in,0.2748412149559821
DFL-MAT-J041UN,1,throw_in,0.2579298896005814
DFL-MAT-J041UN,1,throw_in,0.2771956545962109
DFL-MAT-J041UN,1,throw_in,0.3238229580688496
DFL-MAT-J041UN,1,goal_kick,0.304362819346347
DFL-MAT-J041UN,1,goal_kick,0.3507199134946756
DFL-MAT-J041UN,1,goal_kick,0.3172067319851847
DFL-MAT-J041UN,1,goal_kick,0.4777787702748167
DFL-MAT-J041UN,1,goal_kick,0.3423047503896956
DFL-MAT-J041UN,0,throw_in,0.3770575753192725
DFL-MAT-J041UN,0,throw_in,0.3408469885902979
DFL-MAT-J041UN,0,throw_in,0.3726165908669245
DFL-MAT-J041UN,0,throw_in,0.574780759860565
DFL-MAT-J041UN,0,throw_in,0.4306400086878272
DFL-MAT-J041UN,1,throw_in,0.3124948065418715
DFL-MAT-J041UN,1,throw_in,0.3441174974354494
DFL-MAT-J041UN,1,throw_in,0.3127710302766867
DFL-MAT-J041UN,1,throw_in,0.285409405337514
DFL-MAT-J041UN,1,throw_in,0.3679643747098067
DFL-MAT-J041UN,0,throw_in,0.3391037766298628
DFL-MAT-J041UN,0,throw_in,0.3100707834131853
DFL-MAT-J041UN,0,throw_in,0.3091130840262525
DFL-MAT-J041UN,0,throw_in,0.4471532926665546
DFL-MAT-J041UN,0,throw_in,0.5416350068328084
DFL-MAT-J041UN,0,throw_in,0.5548749877451348
DFL-MAT-J041UN,1,throw_in,0.4715553131982294
DFL-MAT-J041UN,1,throw_in,0.5428403616877598
DFL-MAT-J041UN,1,throw_in,0.3039520316639502
DFL-MAT-J041UN,1,throw_in,0.2503911463221385
DFL-MAT-J041UN,1,throw_in,0.1789234318490757
DFL-MAT-J041UN,0,goal_kick,0.2835039499760461
DFL-MAT-J041UN,0,throw_in,0.3103479023024816
DFL-MAT-J041UN,0,throw_in,0.3315636059603014
DFL-MAT-J041UN,0,throw_in,0.331151384261273
DFL-MAT-J041UN,0,throw_in,0.3446544455132909
DFL-MAT-J041UN,0,throw_in,0.2754078109765748
DFL-MAT-J041UN,1,throw_in,0.3372576664576486
DFL-MAT-J041UN,1,throw_in,0.3348024267394697
DFL-MAT-J041UN,1,throw_in,0.3290747586082202
DFL-MAT-J041UN,1,throw_in,0.3176065588718615
DFL-MAT-J041UN,0,goal_kick,0.2062890222365797
DFL-MAT-J041UN,0,goal_kick,0.206109726037008
DFL-MAT-J041UN,0,goal_kick,0.3169836569177848
DFL-MAT-J041UN,0,goal_kick,0.2974561281813128
DFL-MAT-J041UN,0,goal_kick,0.2480884197277294
