match_id,team,frame,object_id,jersey,player_name,gap_m
DFL-MAT-J041YN,1,118558,DFL-OBJ-J0117M,15,Haris Tabaković,31.695170991769885
DFL-MAT-J041YN,1,128691,DFL-OBJ-002GC7,20,Luca Netz,29.3286212545247
DFL-MAT-J041YN,1,134798,DFL-OBJ-J0117M,15,Haris Tabaković,33.17823563351564
DFL-MAT-J041YN,1,136299,DFL-OBJ-0028P3,16,Philipp Sander,18.422924259508992
DFL-MAT-J041YN,1,137935,DFL-OBJ-002GC7,20,Luca Netz,31.924845775317035
DFL-MAT-J041YN,1,167664,DFL-OBJ-J0117M,15,Haris Tabaković,28.216569447011533
DFL-MAT-J041YN,1,168520,DFL-OBJ-002GG4,17,Jens Castrop,7.970731103292069
DFL-MAT-J041YN,1,179280,DFL-OBJ-002G4X,13,Giovanni Alejandro Reyna,25.944072992820345
DFL-MAT-J041YV,0,80829,DFL-OBJ-J021AR,19,Martijn Kaars,36.01965158076908
DFL-MAT-J041YV,0,105124,DFL-OBJ-J01W5Q,23,Louis Oppie,11.980474340863916
DFL-MAT-J041YV,0,111911,DFL-OBJ-J01RKL,16,Joel Chima Fujita,14.288669472999997
DFL-MAT-J041YV,0,112682,DFL-OBJ-J01RKL,16,Joel Chima Fujita,23.013252676782393
DFL-MAT-J041YV,0,132797,DFL-OBJ-J0244R,26,Ricky-Jade Jones,22.73189538734583
DFL-MAT-J041YV,0,159206,DFL-OBJ-J01BGD,10,Danel Sinani,29.580047183160897
DFL-MAT-J041YV,1,33747,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,7.070314310159374
DFL-MAT-J041YV,1,47528,DFL-OBJ-J01FRO,20,Fábio Daniel Ferreira Vieira,18.625254890956164
DFL-MAT-J041YV,1,84099,DFL-OBJ-0027AT,18,Bakery Jatta,23.12243806295756
DFL-MAT-J041YV,1,126564,DFL-OBJ-J01FRO,20,Fábio Daniel Ferreira Vieira,18.949812989728397
DFL-MAT-J041YV,1,126660,DFL-OBJ-J01FRO,20,Fábio Daniel Ferreira Vieira,15.987322909954637
DFL-MAT-J041YV,1,146290,DFL-OBJ-J01FRO,20,Fábio Daniel Ferreira Vieira,20.89501529546056
DFL-MAT-J041YV,1,150692,DFL-OBJ-J01W6J,14,Rayan Philippe,28.8801458992245
DFL-MAT-J041YV,1,150749,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,27.982892569268277
DFL-MAT-J041YV,1,153189,DFL-OBJ-J01W6J,14,Rayan Philippe,33.20650546110313
DFL-MAT-J041Z5,0,29545,DFL-OBJ-J01N5U,2,William Mikelbrencis,29.87811191499453
DFL-MAT-J041Z5,0,63120,DFL-OBJ-0027AT,18,Bakery Jatta,28.09158357767028
DFL-MAT-J041Z5,0,70909,DFL-OBJ-0027AT,18,Bakery Jatta,32.06529158905869
DFL-MAT-J041Z5,0,78234,DFL-OBJ-0027AT,18,Bakery Jatta,25.436580953761926
DFL-MAT-J041Z5,0,80039,DFL-OBJ-J01N5U,2,William Mikelbrencis,24.458885128484397
DFL-MAT-J041Z5,0,114004,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,30.74143799298502
DFL-MAT-J041Z5,0,125128,DFL-OBJ-J01N5U,2,William Mikelbrencis,25.982661193881768
DFL-MAT-J041Z5,0,148415,DFL-OBJ-J01W6J,14,Rayan Philippe,27.99624059859325
DFL-MAT-J041Z5,0,166816,DFL-OBJ-J01W6J,14,Rayan Philippe,26.48500262785584
DFL-MAT-J041Z5,0,178306,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,21.510030189784302
DFL-MAT-J041Z5,0,179699,DFL-OBJ-J01W6J,14,Rayan Philippe,22.209475927802853
DFL-MAT-J041Z5,1,17045,DFL-OBJ-002FWZ,19,Alphonso Boyle Davies,29.982064268121665
DFL-MAT-J041Z5,1,18105,DFL-OBJ-J01UD5,42,Lennart Karl,10.491680242982424
DFL-MAT-J041Z5,1,20148,DFL-OBJ-0027G6,7,Serge David Gnabry,25.51398067484851
DFL-MAT-J041Z5,1,20659,DFL-OBJ-0027G6,7,Serge David Gnabry,27.996915813384312
DFL-MAT-J041Z5,1,45563,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,32.427644908642186
DFL-MAT-J041Z5,1,45698,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,38.52180753229988
DFL-MAT-J041Z5,1,56196,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,33.63540422358487
DFL-MAT-J041Z5,1,60328,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,45.64699359970334
DFL-MAT-J041Z5,1,84419,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,19.814892672051958
DFL-MAT-J041Z5,1,106138,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,37.467124239330566
DFL-MAT-J041Z5,1,110834,DFL-OBJ-J01DA7,14,Luis Fernando Díaz Marulanda,21.64576270797304
DFL-MAT-J041Z5,1,119704,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,20.88863253388796
DFL-MAT-J041Z5,1,119820,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,24.395789583096423
DFL-MAT-J041Z5,1,143464,DFL-OBJ-J01R3R,17,Michael Akpovie Olise,44.55019952567865
DFL-MAT-J041ZD,0,23119,DFL-OBJ-0028T0,18,Marvin Pieringer,28.01410317220971
DFL-MAT-J041ZD,0,23212,DFL-OBJ-002G8E,8,Eren Sami Dinkçi,24.93497345566199
DFL-MAT-J041ZD,0,23984,DFL-OBJ-J01AZQ,23,Omar Haktab Traoré,27.739387271041867
DFL-MAT-J041ZD,0,26141,DFL-OBJ-J01AZQ,23,Omar Haktab Traoré,36.80267020975382
DFL-MAT-J041ZD,0,35285,DFL-OBJ-J01AZQ,23,Omar Haktab Traoré,30.37819263310971
DFL-MAT-J041ZD,0,37810,DFL-OBJ-J01S1Y,26,Hennes Behrens,27.768204750428655
DFL-MAT-J041ZD,0,46346,DFL-OBJ-0028T0,18,Marvin Pieringer,33.23972547092885
DFL-MAT-J041ZD,0,58190,DFL-OBJ-0028T0,18,Marvin Pieringer,37.733430964407134
DFL-MAT-J041ZD,0,60330,DFL-OBJ-J01EAZ,22,Arijon Ibrahimović,18.295033394710714
DFL-MAT-J041ZD,0,62413,DFL-OBJ-J01AZQ,23,Omar Haktab Traoré,24.276289555199767
DFL-MAT-J041ZD,0,62786,DFL-OBJ-0028T0,18,Marvin Pieringer,21.71840307432306
DFL-MAT-J041ZD,0,64746,DFL-OBJ-J01AZQ,23,Omar Haktab Traoré,24.093849555846262
DFL-MAT-J041ZD,0,69308,DFL-OBJ-002G8E,8,Eren Sami Dinkçi,19.363046451972238
